list1 ;list2 ;list3 ;list4 ;list5;list6;list7;list8;list9;list10 ;list11;list12;list13 ;list14 ;list15;list16 ;list17;list18 ;list19;list20 
8;47;26;27;65;51;76;12;50;56;18;45;79;14;10;30;25;72;19;52
16;19;42;15;14;27;58;44;75;54;1;29;48;64;51;61;80;53;68;3
12;63;13;6;23;30;71;47;25;57;36;49;31;22;77;16;44;46;38;32
29;66;61;3;59;25;38;51;60;9;49;44;36;43;34;75;16;4;55;14
6;51;63;52;23;24;78;10;2;21;75;1;22;40;64;34;5;42;65;47
63;56;80;3;6;69;52;55;58;41;71;33;36;48;65;79;40;70;76;1
53;70;78;11;1;13;14;34;38;48;46;23;9;33;73;25;47;39;4;5
65;28;34;32;3;33;55;21;74;38;71;23;17;24;45;4;62;30;72;19
28;56;37;55;14;76;69;22;35;38;42;45;73;24;9;39;4;15;13;62
75;67;1;25;38;36;41;58;27;26;7;37;79;52;3;69;53;80;62;4
36;65;73;74;24;40;15;42;45;46;56;58;19;14;50;63;61;32;26;25
25;5;76;78;28;59;57;49;74;30;64;3;14;47;13;50;70;27;15;38
31;73;28;42;21;78;33;20;76;80;55;4;39;75;18;61;71;30;68;52
54;13;19;4;39;45;68;22;26;29;12;38;27;57;48;6;42;30;77;53
2;79;46;70;75;14;49;60;5;56;30;43;16;17;18;66;4;24;68;76
53;55;62;41;56;21;42;8;40;35;10;49;25;30;43;61;51;6;66;52
8;19;3;49;61;51;36;66;27;75;9;60;23;34;40;62;22;58;7;54
56;44;25;62;47;59;30;40;22;64;66;68;33;27;77;10;37;17;20;67
69;63;35;6;3;10;25;2;4;67;59;1;30;45;23;40;18;29;19;43
39;10;3;22;47;14;1;46;18;59;52;16;67;23;42;26;24;11;12;17
5;54;29;53;10;7;1;2;11;72;67;6;55;43;9;79;49;4;71;31
43;38;45;50;54;57;33;36;56;7;44;68;28;20;59;10;13;37;64;29
64;42;32;52;28;53;1;12;30;26;25;41;73;45;80;23;15;70;78;69
2;25;42;59;58;77;23;9;73;21;20;8;11;78;29;33;49;48;26;12
68;24;64;56;26;14;40;44;66;65;17;8;79;36;4;74;6;18;76;41
76;42;19;55;4;72;43;21;58;46;67;74;17;68;57;73;28;13;80;26
20;17;8;6;1;48;32;53;19;58;28;47;15;60;61;5;76;18;3;41
38;73;74;64;10;7;25;12;6;42;61;52;51;14;26;78;30;46;19;27
41;71;75;6;57;68;12;3;37;77;8;16;39;63;1;22;24;33;45;73
22;2;70;17;75;19;11;30;55;39;41;21;53;34;72;38;10;56;59;1
5;48;67;72;42;51;20;21;50;79;54;24;44;80;29;26;41;39;75;8
40;80;75;20;7;35;3;5;43;53;42;10;25;71;30;49;63;59;61;11
9;72;47;34;41;53;54;16;60;78;13;51;43;10;25;67;22;64;48;80
6;31;53;57;33;24;45;40;28;69;36;52;27;74;66;75;68;4;56;58
36;28;42;58;9;63;38;53;75;32;2;57;15;80;1;73;60;14;70;12
40;65;72;23;47;61;45;30;15;7;58;19;63;17;22;69;3;57;6;49
3;69;2;23;65;62;75;60;40;51;57;63;13;7;74;79;32;54;55;47
44;6;42;78;49;10;36;29;63;26;73;19;80;65;15;20;14;72;13;55
14;19;45;79;50;39;78;70;15;24;1;2;5;29;43;41;27;26;17;22
20;53;10;24;77;17;2;79;64;40;19;46;3;5;36;72;25;57;68;71
55;24;65;34;45;2;72;71;38;14;52;18;70;31;26;68;53;66;46;58
45;64;63;10;72;47;24;75;61;30;19;7;69;79;36;74;49;55;51;6
53;2;13;49;20;74;79;67;51;35;10;45;30;70;61;28;40;57;32;3
75;73;14;71;35;45;11;65;17;51;77;3;9;70;22;19;67;78;66;57
77;35;22;76;60;59;46;66;43;7;10;45;68;52;73;56;40;16;50;25
74;21;23;26;8;33;63;10;34;20;11;59;43;68;64;42;46;80;25;50
15;1;41;69;59;21;2;30;32;10;51;47;23;68;48;76;36;65;31;11
25;56;39;33;22;26;44;70;36;69;2;21;23;63;15;67;79;62;29;65
34;51;60;64;26;52;32;5;31;10;38;3;23;39;8;61;4;74;49;71
43;72;24;8;19;5;52;42;37;77;48;74;71;49;28;66;70;69;7;60
20;13;44;27;5;28;22;18;7;51;38;77;33;79;59;2;71;42;36;61
69;35;67;31;29;72;62;34;56;36;30;19;41;76;23;26;6;64;45;37
35;50;8;70;40;28;9;43;24;2;32;75;1;77;20;22;7;13;31;73
49;33;41;42;30;68;18;19;44;4;6;57;76;25;3;69;77;1;5;13
28;75;25;52;54;49;38;43;4;48;70;65;71;3;37;44;45;61;21;63
24;27;51;57;55;36;7;66;23;19;4;21;53;39;12;70;69;40;68;65
25;80;8;9;27;68;71;77;67;21;69;17;63;78;53;54;47;37;70;57
72;40;10;66;50;29;71;45;41;8;67;12;61;63;80;42;44;73;64;54
56;67;8;50;69;37;32;33;57;3;71;42;45;12;73;41;78;2;77;47
47;72;41;15;17;1;61;27;51;55;46;66;9;24;8;32;14;21;35;13
41;65;4;22;52;73;24;9;31;6;66;50;70;18;28;21;45;58;59;55
13;47;79;15;69;12;74;24;42;40;27;76;4;61;41;48;10;49;30;56
34;61;65;10;19;45;44;33;76;24;57;78;32;54;37;77;56;50;63;72
37;67;63;15;21;2;12;50;78;43;59;72;17;10;23;52;20;76;80;9
73;37;64;7;17;24;14;52;39;77;60;74;16;62;51;50;31;10;29;40
3;26;80;58;38;72;5;36;25;53;4;76;22;39;19;56;10;11;9;47
50;18;22;72;78;66;12;60;25;48;27;24;3;63;28;10;41;54;13;56
48;32;8;40;55;68;62;74;73;19;18;21;69;45;2;33;60;70;79;59
52;15;26;59;34;37;69;54;74;12;45;48;25;80;28;11;79;3;2;55
41;22;53;14;24;63;32;13;12;75;19;44;51;47;49;70;40;60;42;50
48;40;73;14;54;52;71;19;78;74;44;57;70;79;33;37;55;62;34;6
35;72;74;28;23;13;68;41;11;18;40;50;19;46;77;14;58;45;57;76
37;7;8;44;48;51;38;24;42;17;53;58;67;71;18;52;20;66;28;80
2;66;55;46;75;63;22;4;74;11;1;24;64;16;48;7;59;37;28;8
63;34;65;23;7;12;70;72;31;20;50;38;18;24;43;26;2;39;13;58
46;68;3;12;76;2;70;52;32;49;28;54;37;35;79;15;42;14;74;36
19;38;64;73;70;8;9;49;45;40;67;59;80;60;36;28;56;77;24;12
35;55;15;48;12;32;64;79;44;47;5;42;70;10;37;21;76;26;29;19
51;54;13;61;29;53;73;42;27;65;77;9;18;14;2;75;71;43;32;39
51;25;67;30;71;11;78;27;57;20;75;79;7;41;43;23;77;19;40;73
54;64;73;40;48;62;12;63;56;52;38;72;67;18;58;4;2;46;59;78
39;3;37;26;16;25;8;61;19;46;17;36;34;70;42;45;69;33;51;14
70;25;65;76;37;44;66;3;32;64;16;4;7;31;39;19;68;67;63;60
45;13;17;75;70;71;47;4;52;66;35;50;5;21;24;28;22;49;16;59
21;14;68;11;74;65;75;3;39;63;7;23;10;44;32;37;19;12;16;25
51;61;5;16;20;72;2;80;54;40;14;79;69;38;26;56;34;50;65;30
50;78;35;12;9;77;80;1;41;79;49;16;48;46;21;24;28;18;6;29
80;46;3;77;78;57;65;23;28;13;31;55;75;61;39;21;17;70;43;71
51;14;61;34;33;36;26;12;63;9;19;1;13;45;47;27;17;22;76;57
47;64;37;12;34;36;80;43;51;15;41;28;70;56;17;42;57;65;72;52
30;26;31;53;43;4;71;6;23;48;16;44;8;17;74;59;29;22;58;10
34;4;69;56;21;7;79;73;76;30;50;16;9;66;33;35;63;14;65;57
52;21;79;41;15;2;51;57;1;20;11;54;69;46;35;44;50;42;76;10
57;10;20;73;29;56;61;40;67;41;12;6;42;48;19;7;66;15;16;1
19;53;34;48;10;35;21;15;68;77;67;56;2;32;25;7;14;31;59;62
25;34;63;79;60;10;47;41;29;13;76;74;73;16;31;54;67;37;24;6
66;70;17;27;24;40;39;52;14;57;49;19;72;77;37;31;22;35;9;7
59;41;38;14;5;72;11;7;53;16;31;36;60;70;75;55;13;58;4;34
66;60;5;71;10;11;68;28;35;31;42;67;8;72;70;77;23;79;43;4
15;47;11;31;18;80;73;79;9;2;49;34;59;43;52;62;24;78;77;40
4;68;49;45;15;62;39;41;29;48;65;36;12;2;24;47;8;33;18;17
78;48;1;23;57;63;38;14;70;49;11;3;27;55;7;75;41;18;47;67
59;21;74;61;76;49;10;16;60;47;64;54;42;30;68;57;72;62;56;32
5;40;38;71;18;47;49;19;60;13;65;9;8;62;59;32;74;16;67;45
29;54;79;8;67;80;50;2;53;32;40;45;18;14;74;75;64;1;47;76
1;36;16;22;63;64;58;76;24;66;54;59;57;21;74;34;75;32;65;53
4;35;42;44;54;34;40;30;24;78;70;21;36;58;64;13;20;46;50;3
6;56;63;48;2;52;1;43;77;65;73;42;30;10;7;32;41;21;9;59
28;61;76;39;62;78;19;74;44;27;38;47;72;31;4;77;43;24;54;71
46;66;74;20;56;32;23;59;60;21;4;72;15;49;19;11;1;16;55;13
59;27;28;77;66;69;63;34;43;65;35;50;38;47;39;20;72;41;29;25
61;59;8;1;65;21;67;57;37;10;26;24;44;63;31;42;74;58;38;72
49;3;27;39;33;15;56;42;53;18;68;79;28;51;50;46;48;54;76;11
80;43;50;52;62;14;2;7;35;55;21;26;17;47;51;19;41;70;60;65
47;76;63;34;56;40;29;11;79;77;20;58;80;46;31;25;51;70;64;75
62;5;49;9;37;59;48;52;78;22;24;65;45;80;77;13;61;21;34;67
19;64;46;61;4;13;16;1;58;44;47;6;45;5;42;28;22;71;68;14
13;71;6;14;50;51;17;24;25;4;46;15;21;49;69;67;9;10;35;37
5;47;30;9;65;42;69;14;15;78;13;21;59;31;28;19;79;34;55;61
60;68;28;55;22;39;9;61;41;31;64;79;34;13;35;51;26;17;5;78
73;25;55;62;29;5;67;10;45;13;78;16;46;49;63;6;32;40;54;4
57;41;72;62;18;44;15;77;10;36;39;13;5;32;37;11;80;51;68;28
75;50;16;12;33;20;5;6;38;60;27;62;23;77;67;56;52;18;55;64
65;20;8;59;73;44;54;74;21;45;9;4;80;42;32;30;64;34;35;11
44;2;34;9;20;65;52;3;79;73;26;16;60;32;13;17;4;63;74;7
56;12;1;19;69;35;4;14;30;72;50;51;27;59;7;38;9;60;31;44
66;59;78;74;58;32;15;41;29;52;45;57;3;37;67;35;75;33;68;24
48;39;49;4;74;14;76;30;60;33;7;64;55;41;25;61;12;70;11;36
56;55;31;36;1;21;2;29;50;39;47;71;32;12;9;10;77;11;76;65
73;41;55;26;33;27;42;29;49;71;63;12;56;51;44;5;14;1;46;30
54;74;59;9;23;18;51;26;41;56;67;33;69;5;28;20;71;24;7;1
14;1;28;43;75;60;12;38;23;8;10;13;40;63;77;11;39;33;64;44
74;26;25;70;9;10;39;11;37;44;16;5;50;71;17;28;23;75;12;76
2;29;80;47;30;3;15;57;12;72;58;62;76;5;1;49;70;18;64;19
70;55;14;46;27;24;47;63;45;9;51;42;41;71;20;48;69;37;50;80
1;53;16;29;46;17;80;58;54;32;27;10;35;42;57;18;76;34;8;64
32;66;37;45;76;9;67;26;49;18;28;15;54;62;65;42;46;59;17;39
43;77;18;8;50;61;47;46;67;37;56;36;49;20;72;44;7;25;76;54
11;49;9;66;4;34;18;22;65;50;30;21;58;77;44;72;69;7;13;59
69;11;75;76;22;25;2;19;49;48;1;6;34;30;80;27;13;59;47;17
44;9;41;24;68;66;38;20;64;77;78;3;8;59;71;22;62;51;49;29
44;22;13;48;8;5;33;53;32;56;42;25;76;58;65;17;37;74;34;78
52;10;14;26;12;42;58;48;16;13;15;5;49;17;71;36;73;7;2;43
61;54;29;17;64;35;72;57;6;78;69;15;73;70;16;34;41;68;45;52
8;13;22;26;78;7;32;40;16;33;66;30;1;52;75;28;55;18;80;49
9;23;4;39;55;71;24;25;53;17;77;61;64;32;6;65;15;60;3;16
43;12;60;61;64;68;42;44;70;13;14;10;28;58;27;80;66;33;53;19
7;47;43;11;19;6;22;26;40;35;2;65;48;76;17;5;15;41;29;45
78;74;21;24;11;48;75;39;63;22;72;60;34;42;55;47;79;76;16;77
43;20;6;62;55;71;70;22;5;31;59;52;1;60;9;24;17;44;26;33
76;79;67;57;69;25;55;16;64;68;11;43;34;23;73;63;6;48;78;39
53;68;49;17;48;52;10;9;55;76;46;35;13;33;41;8;40;58;19;77
35;78;47;68;18;28;23;19;57;2;3;65;51;12;1;25;76;40;62;36
9;8;5;13;37;19;24;20;48;76;51;6;3;35;1;40;73;30;21;33
50;57;65;51;10;11;33;17;73;38;68;60;1;13;70;55;36;32;67;25
23;77;49;10;3;45;28;55;37;68;73;8;27;2;38;74;66;60;48;54
25;66;18;9;3;31;59;2;5;41;54;77;23;11;76;1;13;19;16;42
27;43;36;5;77;14;47;16;29;76;71;21;66;73;63;1;80;56;33;15
53;73;20;2;69;68;71;70;13;66;79;43;30;58;11;28;6;42;34;27
2;18;17;13;47;70;4;78;59;54;23;3;31;5;55;37;39;34;60;26
29;65;19;16;41;36;51;2;14;20;25;12;44;54;59;10;77;49;31;38
37;79;4;65;41;68;64;61;29;19;10;22;30;77;58;21;39;47;44;67
53;56;10;61;3;28;17;32;65;43;60;69;47;66;21;36;70;8;76;15
65;34;64;29;77;60;53;41;9;69;23;44;39;48;42;18;61;22;28;14
50;62;34;78;15;14;11;39;77;44;53;19;41;27;70;35;47;29;9;60
53;47;61;72;35;33;60;48;71;67;12;52;78;76;41;9;58;49;25;10
80;52;12;76;31;56;60;34;68;22;20;5;35;33;42;48;26;49;71;79
24;59;51;1;69;5;56;37;44;18;49;53;52;13;76;62;28;16;46;61
73;8;62;24;22;16;79;52;37;2;48;40;29;26;32;65;47;28;72;30
29;42;15;43;44;59;54;70;74;13;24;53;69;38;52;77;6;11;4;63
14;12;28;38;40;80;4;30;20;17;44;19;53;46;68;32;55;65;34;43
16;58;52;3;51;80;2;18;5;4;17;10;6;62;38;44;60;65;66;40
22;19;57;75;1;44;34;73;9;4;56;48;31;23;7;68;12;67;39;24
43;77;78;42;50;55;20;7;2;40;45;11;4;16;10;8;14;48;26;23
55;76;50;71;3;36;61;18;23;49;12;35;44;52;37;1;25;6;32;13
71;28;67;46;76;25;77;47;6;43;30;18;51;68;62;42;58;70;53;40
20;23;67;68;53;55;41;17;61;10;74;46;70;43;6;80;12;42;57;21
51;63;49;1;43;36;75;48;52;32;50;28;76;53;56;39;42;24;30;70
18;41;79;58;19;60;37;72;9;14;42;49;47;17;56;27;45;64;65;23
31;60;77;21;1;17;18;41;40;47;79;58;38;70;37;53;39;32;22;19
54;35;57;1;10;14;71;30;61;62;33;65;46;80;34;64;53;47;7;51
45;74;57;40;50;25;27;61;3;20;19;12;6;47;15;16;59;4;9;31
6;29;27;75;31;7;10;73;39;41;17;19;74;47;16;71;36;30;13;45
50;9;39;73;38;45;53;2;10;56;57;51;46;35;25;40;77;20;76;14
10;59;8;62;12;14;22;37;64;6;33;28;3;43;69;15;36;7;24;57
73;74;39;26;30;9;43;6;68;63;29;27;34;49;53;19;60;58;69;21
38;45;36;65;39;78;40;13;57;35;31;58;80;75;4;27;1;18;77;37
65;16;59;38;71;11;45;62;70;67;26;35;8;55;80;12;52;30;75;43
47;45;1;52;15;9;38;76;41;43;72;13;3;56;75;77;65;29;16;17
17;51;13;39;47;25;19;62;36;79;5;67;78;70;18;72;8;55;68;35
22;75;5;29;77;28;38;36;79;76;33;48;53;70;18;80;13;11;9;12
50;43;46;79;49;13;7;75;16;2;44;47;45;36;78;12;1;4;28;41
73;43;64;10;1;23;30;54;48;57;70;51;58;33;75;59;31;35;49;60
29;78;42;76;53;3;12;49;74;62;46;16;30;31;59;77;66;23;14;4
60;57;48;6;21;19;71;10;55;58;39;72;49;42;52;69;25;47;33;24
79;72;59;69;12;62;37;5;32;58;48;31;24;42;56;20;51;80;61;60
59;63;28;43;66;21;46;10;12;73;25;65;68;11;56;9;58;33;36;74
39;38;1;62;20;71;63;31;66;58;25;18;35;11;44;23;50;22;79;72
5;67;48;13;16;14;18;15;28;23;8;11;19;1;9;31;69;56;21;52
65;5;13;3;60;35;31;12;75;59;53;47;66;2;49;79;34;10;54;74
76;66;34;2;51;37;44;54;9;3;33;35;69;40;65;25;68;62;52;48
7;25;56;19;58;69;41;31;24;67;43;16;1;12;27;21;10;63;32;3
8;66;31;59;45;34;14;67;27;28;5;16;61;57;75;51;13;36;52;55
75;67;49;24;43;76;65;18;62;32;19;66;34;78;55;25;51;42;48;72
4;29;68;5;37;53;10;70;52;43;36;69;34;14;57;32;8;61;51;77
11;50;3;23;40;61;45;74;73;66;53;10;55;39;6;25;5;22;72;20
45;37;39;71;73;58;1;63;34;29;64;9;55;13;77;46;44;3;2;33
69;51;18;73;39;26;33;17;80;28;14;23;35;49;52;4;22;40;42;72
67;54;6;43;68;80;20;13;3;19;76;25;40;26;24;74;35;7;60;34
14;67;19;4;61;41;16;3;5;35;8;32;53;47;58;33;24;42;78;77
30;49;66;15;13;69;7;74;58;36;44;61;70;2;1;11;48;75;21;5
27;53;75;28;42;9;61;41;43;49;6;37;80;62;74;1;12;3;16;10
32;24;61;3;75;9;64;28;22;43;57;10;35;69;38;72;63;56;31;67
20;32;44;31;65;36;61;21;64;78;68;6;4;13;50;14;55;52;54;39
26;77;37;25;5;15;55;63;14;6;20;78;18;61;79;29;28;57;11;2
50;37;76;22;21;75;14;24;6;52;17;3;54;47;79;44;51;43;1;40
21;6;64;46;36;16;8;41;68;3;67;74;54;76;32;1;65;19;35;25
73;58;41;7;19;80;38;2;65;36;45;53;21;33;67;32;72;77;11;31
59;51;3;66;53;62;30;39;72;35;42;22;46;64;57;14;10;71;40;27
39;61;12;17;44;58;14;73;33;9;25;55;70;65;26;75;50;69;27;16
70;46;21;22;8;20;24;58;69;31;74;3;45;34;52;16;77;41;55;50
59;40;19;72;78;60;13;9;32;53;55;8;2;7;37;77;3;17;52;38
38;33;2;48;8;56;55;42;31;74;18;46;37;19;20;15;67;29;10;43
69;44;9;15;47;1;23;14;18;52;59;72;80;73;64;31;27;20;76;32
25;45;22;31;44;67;73;47;13;64;56;71;42;10;48;7;3;8;53;4
55;29;39;43;61;20;14;72;53;32;22;49;80;5;6;64;67;68;17;66
73;16;27;4;61;76;25;66;8;24;65;23;79;17;58;28;15;38;47;70
14;72;13;65;20;28;57;7;16;21;4;17;62;75;59;33;26;8;41;5
56;31;62;40;7;14;35;38;42;20;1;70;65;47;50;61;17;52;46;10
12;53;3;1;46;8;20;69;38;72;79;30;39;68;41;43;58;18;45;28
25;44;69;7;46;42;56;20;55;80;76;39;70;12;11;68;23;36;34;37
8;3;40;43;35;59;29;55;25;28;32;72;60;21;23;27;18;62;67;14
55;63;37;53;50;23;74;40;2;22;17;10;66;62;68;28;59;64;79;30
56;69;39;14;5;59;70;65;6;73;15;25;54;41;68;75;66;11;20;46
44;77;39;45;7;43;25;78;59;74;51;48;65;80;35;79;47;52;6;38
47;11;72;77;50;40;25;29;59;2;21;23;64;20;66;33;30;52;56;10
44;6;29;60;76;37;39;63;73;19;7;27;66;16;64;54;75;65;26;45
5;33;11;31;14;61;63;53;46;35;65;62;22;79;70;36;68;25;77;76
7;52;3;80;13;31;9;70;73;58;66;44;50;41;12;25;26;20;63;47
24;53;12;51;15;18;29;80;9;49;34;77;66;70;2;14;60;35;19;50
24;79;2;73;74;80;41;19;70;62;16;6;17;64;37;61;68;21;4;13
40;36;26;49;8;74;17;10;22;11;60;30;16;32;48;59;21;54;25;28
20;68;21;61;38;50;79;44;51;55;4;9;71;46;70;34;26;47;11;8
52;55;77;3;22;34;75;67;33;78;44;69;18;50;10;47;41;61;5;71
55;13;54;1;64;47;51;46;58;11;19;78;28;71;74;61;59;66;79;35
72;66;1;51;40;6;7;55;60;73;12;34;13;18;80;11;32;59;23;71
30;42;1;77;28;67;9;12;45;18;20;21;55;69;16;15;27;37;33;11
43;56;70;67;73;75;8;80;31;42;33;65;35;45;20;66;62;2;74;60
26;77;25;43;80;70;32;5;49;15;6;41;52;17;61;79;9;19;16;21
14;25;12;43;6;32;18;59;36;37;69;31;80;74;8;63;78;22;40;54
46;45;31;19;3;49;4;80;34;14;25;12;62;79;68;48;16;39;47;52
28;40;54;5;27;51;22;42;24;31;19;66;29;36;10;2;52;4;14;73
19;22;60;10;33;11;41;31;23;6;2;47;76;4;44;35;50;75;62;52
43;32;77;58;29;12;36;40;28;26;5;14;33;2;45;7;79;44;9;63
48;20;54;34;53;18;61;43;33;10;50;55;19;21;4;12;15;71;67;39
2;33;18;74;65;15;43;17;32;45;5;48;27;46;36;28;63;58;25;38
22;64;68;66;62;42;12;48;37;13;24;63;33;51;32;78;43;4;60;76
59;30;78;26;49;32;23;37;36;8;58;48;40;56;47;70;43;2;62;53
62;76;51;8;73;1;66;61;19;7;72;4;46;33;17;10;47;9;59;79
75;23;36;56;77;18;4;3;62;70;55;29;2;72;6;26;11;60;78;64
33;6;34;3;49;73;16;37;68;2;30;66;23;36;28;65;39;21;72;17
74;3;9;5;50;59;37;67;8;73;2;79;71;46;16;22;76;29;69;34
80;56;3;18;34;25;70;37;32;8;35;73;2;47;30;16;20;1;48;77
25;44;33;36;56;4;17;48;16;37;71;73;26;29;52;79;1;30;64;15
67;53;48;79;22;70;5;15;60;7;68;26;34;43;16;37;64;77;38;41
53;26;11;54;65;73;19;25;71;8;12;66;35;4;40;2;14;50;36;45
22;75;71;18;41;3;19;63;4;52;39;27;16;45;14;49;61;34;62;6
24;26;35;43;80;46;37;14;58;10;23;48;1;22;13;8;4;54;29;62
40;55;10;27;23;69;4;1;72;7;47;71;56;6;62;48;22;28;70;50
13;1;20;11;67;53;50;28;34;70;10;6;32;31;54;7;63;64;24;17
32;68;46;40;11;26;49;31;3;43;71;38;74;24;51;8;4;36;22;27
55;50;65;33;25;18;75;13;16;49;42;59;47;51;71;61;74;64;30;76
2;68;34;7;44;39;30;78;43;59;72;51;11;76;56;28;71;58;16;25
26;34;54;4;57;77;66;16;2;50;72;32;19;59;20;23;58;76;60;1
7;9;32;29;26;24;22;52;61;2;74;47;66;6;39;55;8;79;72;37
24;43;36;62;5;40;60;27;51;28;57;71;70;50;8;76;37;9;17;6
32;14;66;17;67;12;8;61;35;73;64;31;68;15;19;30;34;44;16;10
48;27;24;46;15;55;19;30;11;21;80;44;37;39;23;9;16;60;64;50
38;12;26;57;20;68;13;73;45;67;37;48;2;4;17;7;8;25;1;75
10;18;5;4;25;31;78;27;74;53;32;3;8;21;58;77;15;67;72;41
50;49;10;61;8;60;24;20;23;25;68;44;73;38;41;3;6;4;67;7
30;67;45;74;18;3;41;78;2;8;60;66;14;17;68;4;6;69;64;62
55;20;46;49;22;18;66;34;16;8;71;19;5;40;74;47;77;43;4;21
76;10;42;1;54;64;75;70;50;15;12;33;39;25;45;74;32;49;21;5
51;16;64;79;42;58;15;35;21;80;8;74;41;61;27;28;73;26;50;5
6;32;8;40;31;75;68;4;42;67;27;12;22;15;29;30;18;58;63;46
42;46;65;12;71;62;66;64;24;3;26;55;21;58;56;40;27;1;18;31
33;40;64;73;71;75;44;21;3;4;60;41;27;61;66;50;2;25;10;35
29;51;20;76;56;30;75;32;1;26;39;5;12;9;41;65;14;72;46;18
75;16;14;26;54;36;2;74;71;12;77;79;22;34;56;41;45;10;24;11
77;78;3;74;32;60;43;35;52;33;45;19;4;21;46;20;66;54;68;28
78;38;8;34;41;54;76;33;12;58;1;61;69;37;28;56;64;39;71;13
7;43;1;21;8;63;14;69;75;15;34;56;74;13;39;61;72;78;17;50
77;10;26;34;56;68;75;37;8;66;32;76;65;7;78;11;16;33;67;25
41;34;40;66;31;71;43;17;13;37;51;75;9;12;26;63;53;72;56;49
37;13;38;33;3;59;23;51;34;10;5;22;30;73;15;21;26;48;42;43
35;76;7;41;79;66;53;48;18;57;32;22;52;29;67;72;43;31;44;58
46;67;68;41;70;39;25;32;36;56;38;60;14;51;55;4;5;69;71;47
10;70;63;30;64;73;12;78;72;13;44;27;15;54;34;19;8;76;50;18
64;10;70;7;14;19;67;80;2;62;33;28;39;22;54;58;51;29;11;45
74;34;32;33;73;51;45;20;19;70;56;66;63;38;65;55;79;12;21;64
78;33;36;68;69;10;48;74;77;73;70;49;76;8;58;30;53;47;61;62
15;68;58;9;50;35;31;4;23;54;72;57;78;30;74;26;2;70;24;55
65;51;61;55;64;73;19;20;30;63;46;25;49;41;52;76;7;34;4;53
21;65;3;58;41;42;26;72;30;48;28;57;66;45;60;80;67;24;2;36
39;4;23;1;43;10;49;31;13;17;14;6;60;29;25;77;69;53;51;32
54;23;53;71;41;74;66;78;10;62;57;19;56;30;48;77;79;20;9;50
27;74;58;22;47;52;45;42;37;35;13;17;68;7;50;1;28;65;5;70
65;18;19;5;10;37;4;78;52;29;30;60;51;46;44;36;32;66;14;70
13;25;30;9;22;10;57;80;8;49;17;27;52;47;43;44;26;38;55;61
52;10;59;5;58;55;71;4;41;63;78;42;45;15;64;12;43;70;23;1
67;13;11;35;52;61;21;73;77;22;16;68;8;29;1;64;36;62;14;20
71;22;70;67;29;34;36;46;15;43;18;42;49;38;16;80;72;58;35;13
23;36;14;64;67;53;34;10;79;52;19;4;58;7;22;8;18;65;48;27
44;15;65;78;21;51;30;26;71;6;34;75;47;67;16;48;11;58;17;57
69;31;29;17;9;46;47;42;56;4;3;71;79;25;48;40;72;38;37;22
33;30;27;70;48;17;3;24;14;43;20;7;23;59;45;1;12;40;26;44
55;80;66;8;41;20;38;52;63;15;42;61;74;44;64;18;14;65;32;51
56;31;77;30;73;40;28;72;38;55;78;6;74;27;22;46;49;18;39;50
64;19;68;40;9;41;48;80;74;56;31;57;65;46;63;32;61;8;45;3
29;59;55;30;65;60;71;39;66;25;41;48;47;21;72;11;17;63;7;53
25;7;46;37;58;39;44;52;63;15;72;49;54;71;55;45;30;4;11;48
5;41;27;46;70;57;19;17;15;33;67;8;36;40;14;58;79;30;37;72
23;9;63;74;76;65;45;39;64;21;49;35;47;41;1;80;26;68;52;27
51;46;18;73;16;54;2;15;8;36;40;62;34;17;49;22;44;67;71;76
30;57;20;64;76;45;75;35;18;21;29;80;70;46;71;47;62;8;55;69
30;20;25;77;72;41;35;68;61;50;23;53;8;32;39;31;67;76;71;74
75;65;48;29;72;51;47;73;5;6;32;77;24;57;2;79;35;4;60;71
35;67;31;5;66;60;29;30;51;15;62;63;80;26;53;74;37;72;52;16
6;74;35;69;51;15;71;5;44;57;36;52;56;75;25;11;79;45;28;67
60;33;4;76;67;78;15;77;79;72;59;61;54;43;5;73;46;39;12;9
58;54;29;11;72;32;70;33;78;7;2;49;10;47;63;74;9;73;17;46
41;64;76;14;38;33;69;71;1;52;77;35;4;40;2;13;59;20;49;11
8;7;60;67;53;54;72;5;36;30;35;20;13;66;38;41;9;17;74;26
26;44;66;50;72;27;33;78;35;30;1;29;6;22;62;9;5;41;75;58
25;72;11;42;7;12;43;6;49;69;76;19;53;78;14;17;47;65;26;40
42;21;27;6;18;10;56;2;26;25;39;4;70;55;77;80;38;79;62;61
65;37;27;2;24;15;28;26;5;39;45;20;6;22;10;23;53;48;7;42
69;67;60;75;23;25;3;63;42;53;51;46;2;80;70;33;36;5;30;47
14;37;35;12;2;32;68;79;46;27;41;20;28;65;42;21;45;74;55;69
43;35;69;56;10;7;36;46;73;17;48;22;37;23;50;57;1;33;29;44
76;27;42;58;17;29;23;65;26;50;10;53;39;56;22;20;25;70;49;24
68;46;32;1;53;25;59;23;51;28;13;69;62;5;11;8;65;66;31;36
29;65;28;55;15;23;80;72;70;45;14;78;39;67;9;79;16;12;19;43
16;17;13;41;1;7;35;12;18;10;48;30;66;42;46;20;75;39;71;63
26;46;71;25;68;58;77;63;61;80;30;18;56;52;36;4;41;24;6;73
15;3;58;12;55;25;51;35;33;27;29;63;65;7;59;32;2;60;17;76
80;56;12;50;22;71;6;1;20;67;4;28;29;26;37;70;14;59;10;68
